4.2_YBP	4.2_nonoptimal	4.2_nonoptimalStd	4.2_optimal	4.2_optimalStd	4.2_normal	4.2_normalStd
661	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
662	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
663	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
664	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
665	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
666	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
667	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
668	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
669	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
670	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
671	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
672	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
673	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
674	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
675	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
676	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
677	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
678	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
679	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
680	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
681	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
682	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
683	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
684	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
685	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
686	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
687	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
688	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
689	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
690	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
691	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
692	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
693	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
694	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
695	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
696	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
697	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
698	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
699	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
700	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
701	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
702	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
703	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
704	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
705	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
706	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
707	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
708	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
709	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
710	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
711	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
712	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
713	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
714	9.5456619987234e-09	0.0	2.8636985996170206e-08	0.0	0.0	0.0
